Price_Sector,Reportable_Owner,Brand_House,Date,Value,Volume,Holding_Company,PS_HC_BH_Group,Value_T,Volume_T,Value_Share,Volume_Share
Premium,JTI,Camel,2024-04-14,3498.660883268985,7056.855970604901,JTI,Premium_JTI_Camel,380384.69119194534,304970.99872884277,0.009197691085584544,0.023139432929749907
Premium,JTI,More,2024-04-14,4476.550425389773,2010.6611045539469,JTI,Premium_JTI_More,380384.69119194534,304970.99872884277,0.011768482089440525,0.006592958389271877
Premium,JTI,Natural American Spirit,2024-04-14,4098.0262370246555,3232.775758877906,JTI,Premium_JTI_Natural American Spirit,380384.69119194534,304970.99872884277,0.010773373198020623,0.010600272722168728
Premium,JTI,Park Drive,2024-04-14,1919.5933082838912,9214.639850406367,JTI,Premium_JTI_Park Drive,380384.69119194534,304970.99872884277,0.005046452585325649,0.03021480694496899
Premium,JTI,Senior Service,2024-04-14,5777.551750927087,3400.5240238705137,JTI,Premium_JTI_Senior Service,380384.69119194534,304970.99872884277,0.01518870733946463,0.011150319335426394
Premium,JTI,Silk Cut,2024-04-14,6283.319533293131,9056.760676383803,JTI,Premium_JTI_Silk Cut,380384.69119194534,304970.99872884277,0.016518329151481322,0.029697121084081807
Premium,JTI,Sovereign,2024-04-14,6012.679685234409,3252.985328425967,JTI,Premium_JTI_Sovereign,380384.69119194534,304970.99872884277,0.01580683929837849,0.010666539907023345
Premium,Other,Karelia,2024-04-14,4450.9319829050255,2603.8795028398486,Other,Premium_Other_Karelia,380384.69119194534,304970.99872884277,0.011701133315743897,0.008538121702368893
Premium,Philip Morris,Marlboro,2024-04-14,8546.353273483826,6157.1344605935565,Philip Morris,Premium_Philip Morris_Marlboro,380384.69119194534,304970.99872884277,0.022467658324270636,0.02018924581765893
Premium,Philip Morris,Raffles,2024-04-14,7226.248843112523,2432.9370611318745,Philip Morris,Premium_Philip Morris_Raffles,380384.69119194534,304970.99872884277,0.018997212586208147,0.00797760138266478
Sub Economy,ITUK,Lambert & Butler,2024-04-14,8499.151147008866,4323.75884288201,IMB,Sub Economy_IMB_Lambert & Butler,380384.69119194534,304970.99872884277,0.02234356782439523,0.01417760659506634
Sub Economy,Other,Elixyr,2024-04-14,4155.448738689404,9802.258836377923,Other,Sub Economy_Other_Elixyr,380384.69119194534,304970.99872884277,0.010924332221857293,0.032141609783339936
Unknown,Other,Non allocatable OM Brands,2024-04-14,3557.6756507652763,3047.2996398174423,Other,Unknown_Other_Non allocatable OM Brands,380384.69119194534,304970.99872884277,0.009352836045050097,0.009992096469890474
Unknown,Other,The King,2024-04-14,1983.5360683341396,2817.140675949529,Other,Unknown_Other_The King,380384.69119194534,304970.99872884277,0.005214552831026605,0.00923740515554503
Value,BAT,Lucky Strike,2024-04-14,4163.597618976013,791.9326303186969,BAT,Value_BAT_Lucky Strike,380384.69119194534,304970.99872884277,0.010945754956460713,0.0025967473419425814
Value,BAT,Pall Mall,2024-04-14,9485.755770948193,1115.4762964790555,BAT,Value_BAT_Pall Mall,380384.69119194534,304970.99872884277,0.02493727006001301,0.00365764712424624
Value,ITUK,Carlton,2024-04-14,4817.249369144315,6088.250017921555,IMB,Value_IMB_Carlton,380384.69119194534,304970.99872884277,0.012664151530518588,0.019963373708641614
Value,ITUK,Embassy,2024-04-14,8200.476255453865,8526.610528818384,IMB,Value_IMB_Embassy,380384.69119194534,304970.99872884277,0.021558376152724386,0.0279587585847781
Value,ITUK,Paramount,2024-04-14,9029.877934763432,6359.804729610479,IMB,Value_IMB_Paramount,380384.69119194534,304970.99872884277,0.02373880480433656,0.020853801693009957
Value,ITUK,Regal,2024-04-14,3767.9885614812647,4036.697746722946,IMB,Value_IMB_Regal,380384.69119194534,304970.99872884277,0.009905731352316451,0.013236333171181544
Value,ITUK,Richmond,2024-04-14,5465.810723971097,3198.6839366637378,IMB,Value_IMB_Richmond,380384.69119194534,304970.99872884277,0.01436916587479858,0.010488485626489902
Value,JTI,Club,2024-04-14,1003.879151661713,9854.006785031042,JTI,Value_JTI_Club,380384.69119194534,304970.99872884277,0.0026391155451499153,0.032311291323121785
Value,JTI,Mayfair,2024-04-14,9189.561216913402,4383.214173229983,JTI,Value_JTI_Mayfair,380384.69119194534,304970.99872884277,0.024158598991241398,0.014372560641830756
Value,JTI,Sovereign,2024-04-14,2341.3925742723095,7286.155779034152,JTI,Value_JTI_Sovereign,380384.69119194534,304970.99872884277,0.006155328088876277,0.023891307073143873
Value,Other,American,2024-04-14,6280.38261669032,7348.7096449101155,Other,Value_Other_American,380384.69119194534,304970.99872884277,0.016510608239807385,0.024096421218871483
Value,Other,MB,2024-04-14,8889.597393601474,2538.063704275092,Other,Value_Other_MB,380384.69119194534,304970.99872884277,0.02337001882422158,0.008322311678336821
Value,Other,Officials,2024-04-14,7708.043080059556,4418.293605534032,Other,Value_Other_Officials,380384.69119194534,304970.99872884277,0.02026380992333367,0.014487586111302492
Value,Other,Tornado,2024-04-14,8581.191596555256,9170.206988260556,Other,Value_Other_Tornado,380384.69119194534,304970.99872884277,0.022559245404082558,0.03006911157612732
Value,Philip Morris,Chesterfield,2024-04-14,9999.001298243813,4125.366549120041,Philip Morris,Value_Philip Morris_Chesterfield,380384.69119194534,304970.99872884277,0.0262865502470977,0.013527078201911277
Economy,BAT,Pall Mall,2024-04-21,3928.9887280864723,9179.913240906946,BAT,Economy_BAT_Pall Mall,322108.5485062287,308977.6270901946,0.012197716410530149,0.02971060826429096
Economy,BAT,Rothmans,2024-04-21,2856.1536374716325,2558.677988480611,BAT,Economy_BAT_Rothmans,322108.5485062287,308977.6270901946,0.008867053205253266,0.008281110877111175
Economy,ITUK,JPS,2024-04-21,4995.878985089085,3361.59443525662,IMB,Economy_IMB_JPS,322108.5485062287,308977.6270901946,0.015509923621267935,0.010879734131284938
Economy,ITUK,Lambert & Butler,2024-04-21,2799.6177677581236,6865.770376711395,IMB,Economy_IMB_Lambert & Butler,322108.5485062287,308977.6270901946,0.008691535138515538,0.022220930497039475
Economy,ITUK,Player's,2024-04-21,1860.9494946143202,8014.742905153187,IMB,Economy_IMB_Player's,322108.5485062287,308977.6270901946,0.005777398654101024,0.025939557438615382
Economy,ITUK (Pr Label),Kingsmen,2024-04-21,6967.790125850874,2238.049342408119,ITUK (Pr Label),Economy_ITUK (Pr Label)_Kingsmen,322108.5485062287,308977.6270901946,0.02163180753247266,0.007243402583821395
Economy,JTI,Benson&Hedges (JTI),2024-04-21,8971.627838128841,7207.204603251158,JTI,Economy_JTI_Benson&Hedges (JTI),322108.5485062287,308977.6270901946,0.027852808873699772,0.02332597564142494
Economy,JTI,No.3,2024-04-21,6489.217650625829,6592.344524366322,JTI,Economy_JTI_No.3,322108.5485062287,308977.6270901946,0.020146058466065035,0.021335993115261805
Economy,Other,Austin,2024-04-21,7260.341543771263,4756.113097309462,Other,Economy_Other_Austin,322108.5485062287,308977.6270901946,0.022540046134885076,0.01539306629447669
Economy,Philip Morris,Marlboro,2024-04-21,4790.3419690286855,2713.0373759470363,Philip Morris,Economy_Philip Morris_Marlboro,322108.5485062287,308977.6270901946,0.014871825014405208,0.008780691992158595
Mid Price,ITUK,JPS,2024-04-21,3195.0855168170433,1042.2622980121555,IMB,Mid Price_IMB_JPS,322108.5485062287,308977.6270901946,0.009919281967629178,0.0033732613840933715
Mid Price,ITUK,Lambert & Butler,2024-04-21,6146.352052281984,4703.93219196946,IMB,Mid Price_IMB_Lambert & Butler,322108.5485062287,308977.6270901946,0.019081617301948538,0.015224183822851099
Mid Price,ITUK,Windsor Blue,2024-04-21,5981.417212419618,2807.2504181063287,IMB,Mid Price_IMB_Windsor Blue,322108.5485062287,308977.6270901946,0.018569569917216755,0.009085610646128936
Mid Price,JTI,Berkeley,2024-04-21,6293.88903296389,7454.987194477692,JTI,Mid Price_JTI_Berkeley,322108.5485062287,308977.6270901946,0.01953965227607793,0.02412791911403179
Mid Price,JTI,Dorchester,2024-04-21,8495.464858129159,4071.073486755561,JTI,Mid Price_JTI_Dorchester,322108.5485062287,308977.6270901946,0.02637454019002814,0.013175949097334357
Mid Price,JTI,Mayfair,2024-04-21,4481.143697184539,9284.183546930853,JTI,Mid Price_JTI_Mayfair,322108.5485062287,308977.6270901946,0.013911905529877254,0.03004807705452628
Mid Price,JTI,Sovereign,2024-04-21,2862.0952126230336,6986.6130485934455,JTI,Mid Price_JTI_Sovereign,322108.5485062287,308977.6270901946,0.008885499083758991,0.022612035422726454
Mid Price,JTI,Sterling,2024-04-21,110.12375001093532,1564.609372791962,JTI,Mid Price_JTI_Sterling,322108.5485062287,308977.6270901946,0.0003418839721008082,0.005063827395940328
Mid Price,JTI,Winston,2024-04-21,3847.896490586069,6238.873097938959,JTI,Mid Price_JTI_Winston,322108.5485062287,308977.6270901946,0.011945962031838658,0.020191989810698335
Mid Price,Other,Karelia,2024-04-21,5465.7580636056355,8696.103264111956,Other,Mid Price_Other_Karelia,322108.5485062287,308977.6270901946,0.01696868365944638,0.02814476681048965
Mid Price,Other,Non allocatable OM Brands,2024-04-21,4362.3726771782485,6432.481655629055,Other,Mid Price_Other_Non allocatable OM Brands,322108.5485062287,308977.6270901946,0.013543175731934639,0.02081860009155721
Premium,BAT,Dunhill,2024-04-21,6220.216625372842,9115.691300590279,BAT,Premium_BAT_Dunhill,322108.5485062287,308977.6270901946,0.019310933082089747,0.029502755220297196
Premium,BAT,Peter Stuyvesant,2024-04-21,6131.3703473036285,6051.912840093212,BAT,Premium_BAT_Peter Stuyvesant,322108.5485062287,308977.6270901946,0.01903510594716509,0.01958689662124494
Premium,BAT,Royals,2024-04-21,8048.656197683953,9656.978777407427,BAT,Premium_BAT_Royals,322108.5485062287,308977.6270901946,0.024987403268275303,0.031254621470014815
Premium,BAT,St Moritz,2024-04-21,9126.808467956105,7557.39166817909,BAT,Premium_BAT_St Moritz,322108.5485062287,308977.6270901946,0.02833457388908639,0.024459349174731634
Premium,BAT,Vogue,2024-04-21,6676.030896611185,5873.383341021795,BAT,Premium_BAT_Vogue,322108.5485062287,308977.6270901946,0.020726028314278312,0.019009089416390908
Premium,ITUK,Davidoff,2024-04-21,2788.5416964844535,520.2258999160003,IMB,Premium_IMB_Davidoff,322108.5485062287,308977.6270901946,0.008657148993456567,0.001683700871209486
Premium,ITUK,Embassy,2024-04-21,6784.583397305608,1884.510995765808,IMB,Premium_IMB_Embassy,322108.5485062287,308977.6270901946,0.02106303427452939,0.006099182693301268
Premium,ITUK,JPS,2024-04-21,9733.430798530102,7419.131838761786,IMB,Premium_IMB_JPS,322108.5485062287,308977.6270901946,0.030217859301371143,0.024011873961981216
Premium,ITUK,Regal,2024-04-21,1876.9514022735611,5653.6873419462945,IMB,Premium_IMB_Regal,322108.5485062287,308977.6270901946,0.0058270772724843285,0.018298047645682478
Premium,ITUK,Superkings,2024-04-21,6853.061729622487,1092.2687260434727,IMB,Premium_IMB_Superkings,322108.5485062287,308977.6270901946,0.021275628235895662,0.003535106202769255
Premium,ITUK,Woodbine,2024-04-21,9272.926241240639,3197.3770085573783,IMB,Premium_IMB_Woodbine,322108.5485062287,308977.6270901946,0.028788202872117582,0.010348247666566557
Premium,JTI,Benson&Hedges (JTI),2024-04-21,7476.7815748186395,4767.163027975679,JTI,Premium_JTI_Benson&Hedges (JTI),322108.5485062287,308977.6270901946,0.02321199362603709,0.015428829177279176
Premium,JTI,Camel,2024-04-21,6192.488568302331,8341.09798945163,JTI,Premium_JTI_Camel,322108.5485062287,308977.6270901946,0.01922485012279202,0.026995799236352973
Premium,JTI,More,2024-04-21,8914.454089028975,800.3003163141242,JTI,Premium_JTI_More,322108.5485062287,308977.6270901946,0.027675310482660455,0.0025901561994988915
Premium,JTI,Natural American Spirit,2024-04-21,9175.890328529493,2041.5386491082322,JTI,Premium_JTI_Natural American Spirit,322108.5485062287,308977.6270901946,0.02848695066021216,0.006607399598263729
Premium,JTI,Park Drive,2024-04-21,6998.141879450728,8816.132109718776,JTI,Premium_JTI_Park Drive,322108.5485062287,308977.6270901946,0.021726035871771975,0.028533237803477697
Premium,JTI,Senior Service,2024-04-21,704.3381156838724,6418.124567672074,JTI,Premium_JTI_Senior Service,322108.5485062287,308977.6270901946,0.0021866483176253,0.02077213365936861
Premium,JTI,Silk Cut,2024-04-21,9416.046917436039,9581.979118105437,JTI,Premium_JTI_Silk Cut,322108.5485062287,308977.6270901946,0.029232527236867038,0.03101188655095837
Premium,JTI,Sovereign,2024-04-21,1374.1800199425925,621.3618754320738,JTI,Premium_JTI_Sovereign,322108.5485062287,308977.6270901946,0.004266201646355932,0.002011025462535157
Premium,Other,Karelia,2024-04-21,9241.683701525337,5047.466167131507,Other,Premium_Other_Karelia,322108.5485062287,308977.6270901946,0.028691209048575212,0.01633602476226567
Premium,Philip Morris,Marlboro,2024-04-21,5233.764351785363,5284.051555825828,Philip Morris,Premium_Philip Morris_Marlboro,322108.5485062287,308977.6270901946,0.016248449089776816,0.01710172870957852
Premium,Philip Morris,Raffles,2024-04-21,162.8097926473493,1444.4713797582608,Philip Morris,Premium_Philip Morris_Raffles,322108.5485062287,308977.6270901946,0.0005054500832169035,0.004675003149456516
Sub Economy,ITUK,Lambert & Butler,2024-04-21,8707.762444740658,6459.771257440108,IMB,Sub Economy_IMB_Lambert & Butler,322108.5485062287,308977.6270901946,0.027033627282239833,0.020906922349929292
Sub Economy,Other,Elixyr,2024-04-21,3560.3773587665364,6536.843114518803,Other,Sub Economy_Other_Elixyr,322108.5485062287,308977.6270901946,0.011053346380522057,0.02115636389624616
Unknown,Other,Non allocatable OM Brands,2024-04-21,530.0724784390054,4515.442696574364,Other,Unknown_Other_Non allocatable OM Brands,322108.5485062287,308977.6270901946,0.0016456330665460598,0.014614141286211146
Unknown,Other,The King,2024-04-21,1751.6641149768718,2624.6448392660104,Other,Unknown_Other_The King,322108.5485062287,308977.6270901946,0.005438117439292361,0.00849461128944408
Value,BAT,Lucky Strike,2024-04-21,646.6304902203668,1506.2028582534626,BAT,Value_BAT_Lucky Strike,322108.5485062287,308977.6270901946,0.0020074924841923677,0.004874795862853145
Value,BAT,Pall Mall,2024-04-21,514.5189118248794,1017.606126571925,BAT,Value_BAT_Pall Mall,322108.5485062287,308977.6270901946,0.0015973463424393717,0.0032934621712104495
Value,ITUK,Carlton,2024-04-21,6352.229493712939,4450.736859923262,IMB,Value_IMB_Carlton,322108.5485062287,308977.6270901946,0.019720772774182067,0.01440472212126878
Value,ITUK,Embassy,2024-04-21,8965.01168626524,3937.707916662273,IMB,Value_IMB_Embassy,322108.5485062287,308977.6270901946,0.027832268742448107,0.012744314058418232
Value,ITUK,Paramount,2024-04-21,7955.984506739281,2481.478743558343,IMB,Value_IMB_Paramount,322108.5485062287,308977.6270901946,0.024699699972679966,0.00803125704254945
Value,ITUK,Regal,2024-04-21,5906.336079884514,3092.074486091384,IMB,Value_IMB_Regal,322108.5485062287,308977.6270901946,0.01833647727536266,0.01000743812816184
Value,ITUK,Richmond,2024-04-21,7006.34600678903,6698.303841767615,IMB,Value_IMB_Richmond,322108.5485062287,308977.6270901946,0.021751505941959022,0.02167892835752892
Value,JTI,Club,2024-04-21,4354.809739704378,6470.062215058338,JTI,Value_JTI_Club,322108.5485062287,308977.6270901946,0.013519696263572365,0.02094022883142164
Value,JTI,Mayfair,2024-04-21,3203.995464019336,8168.472714277915,JTI,Value_JTI_Mayfair,322108.5485062287,308977.6270901946,0.009946943286285925,0.026437100935769148
Value,JTI,Sovereign,2024-04-21,4446.945478794242,8419.602884528374,JTI,Value_JTI_Sovereign,322108.5485062287,308977.6270901946,0.013805735673321474,0.027249878781904758
Value,Other,American,2024-04-21,7744.361383454352,6732.719623936284,Other,Value_Other_American,322108.5485062287,308977.6270901946,0.024042706781203595,0.021790314358168448
Value,Other,MB,2024-04-21,2758.0290251225147,1215.1730535203287,Other,Value_Other_MB,322108.5485062287,308977.6270901946,0.008562421077965218,0.003932883636152736
Value,Other,Officials,2024-04-21,113.41841736148939,3612.983597973366,Other,Value_Other_Officials,322108.5485062287,308977.6270901946,0.0003521124102029108,0.011693350201432834
Value,Other,Tornado,2024-04-21,1747.6562689776042,3848.2805533043083,Other,Value_Other_Tornado,322108.5485062287,308977.6270901946,0.005425674907053295,0.01245488415956067
Value,Philip Morris,Chesterfield,2024-04-21,5276.735712674944,3233.4557470837044,Philip Morris,Value_Philip Morris_Chesterfield,322108.5485062287,308977.6270901946,0.016381855548838083,0.010465015792680084
Economy,BAT,Pall Mall,2024-04-28,8267.643951271728,1666.2902275244062,BAT,Economy_BAT_Pall Mall,325627.1778655715,258665.3454602129,0.025389907579166673,0.006441876566649357
Economy,BAT,Rothmans,2024-04-28,7362.482059252184,3633.627223672853,BAT,Economy_BAT_Rothmans,325627.1778655715,258665.3454602129,0.022610158364273984,0.014047599678294618
Economy,ITUK,JPS,2024-04-28,5055.987737879661,3403.348010395135,IMB,Economy_IMB_JPS,325627.1778655715,258665.3454602129,0.01552692183441433,0.013157340440560205
Economy,ITUK,Lambert & Butler,2024-04-28,2011.5814161641254,1010.4127171606148,IMB,Economy_IMB_Lambert & Butler,325627.1778655715,258665.3454602129,0.006177559960902789,0.003906254683490384
Economy,ITUK,Player's,2024-04-28,4421.043992111846,8977.45404664908,IMB,Economy_IMB_Player's,325627.1778655715,258665.3454602129,0.013577011664354943,0.034706829516248296
Economy,ITUK (Pr Label),Kingsmen,2024-04-28,4144.240787848513,1668.6922357409817,ITUK (Pr Label),Economy_ITUK (Pr Label)_Kingsmen,325627.1778655715,258665.3454602129,0.012726949927869281,0.0064511627283201515
Economy,JTI,Benson&Hedges (JTI),2024-04-28,8236.166211166517,6013.842403827323,JTI,Economy_JTI_Benson&Hedges (JTI),325627.1778655715,258665.3454602129,0.02529323954208346,0.02324950948928856
Economy,JTI,No.3,2024-04-28,9695.78390626567,7128.056184514318,JTI,Economy_JTI_No.3,325627.1778655715,258665.3454602129,0.029775720717846146,0.027557058993860212
Economy,Other,Austin,2024-04-28,8951.37784562535,3742.9768593381827,Other,Economy_Other_Austin,325627.1778655715,258665.3454602129,0.027489652136225378,0.014470345274426859
Economy,Philip Morris,Marlboro,2024-04-28,4784.01538270933,4459.672735887075,Philip Morris,Economy_Philip Morris_Marlboro,325627.1778655715,258665.3454602129,0.014691695619719778,0.01724109090822546
Mid Price,ITUK,JPS,2024-04-28,244.263864204759,9229.2082791163,IMB,Mid Price_IMB_JPS,325627.1778655715,258665.3454602129,0.0007501335294119654,0.03568011115944369
Mid Price,ITUK,Lambert & Butler,2024-04-28,9178.409330054703,3057.289040791934,IMB,Mid Price_IMB_Lambert & Butler,325627.1778655715,258665.3454602129,0.02818686508361357,0.011819476765828287
Mid Price,ITUK,Windsor Blue,2024-04-28,5592.234510224439,2501.942315216823,IMB,Mid Price_IMB_Windsor Blue,325627.1778655715,258665.3454602129,0.01717373392135308,0.009672506809002227
Mid Price,JTI,Berkeley,2024-04-28,7700.510977875124,4298.501454225785,JTI,Mid Price_JTI_Berkeley,325627.1778655715,258665.3454602129,0.02364824406964618,0.01661800287385991
Mid Price,JTI,Dorchester,2024-04-28,7386.383734711642,6763.3054714941545,JTI,Mid Price_JTI_Dorchester,325627.1778655715,258665.3454602129,0.02268356033156716,0.02614693305537701
Mid Price,JTI,Mayfair,2024-04-28,7958.105111377113,8424.549695472957,JTI,Mid Price_JTI_Mayfair,325627.1778655715,258665.3454602129,0.024439314812544462,0.032569301776719045
Mid Price,JTI,Sovereign,2024-04-28,9120.940791622148,3262.0596168741577,JTI,Mid Price_JTI_Sovereign,325627.1778655715,258665.3454602129,0.028010379389731225,0.012611119634407761
Mid Price,JTI,Sterling,2024-04-28,3977.0659464950777,558.071255709851,JTI,Mid Price_JTI_Sterling,325627.1778655715,258665.3454602129,0.012213556535925658,0.0021575029879512477
Mid Price,JTI,Winston,2024-04-28,1712.8056286731107,8134.790118290788,JTI,Mid Price_JTI_Winston,325627.1778655715,258665.3454602129,0.00526002049306894,0.03144909150399529
Mid Price,Other,Karelia,2024-04-28,1470.2497886878252,5450.168872027541,Other,Mid Price_Other_Karelia,325627.1778655715,258665.3454602129,0.004515132300458003,0.02107034810685867
Mid Price,Other,Non allocatable OM Brands,2024-04-28,3038.894202193083,1783.4551038702816,Other,Mid Price_Other_Non allocatable OM Brands,325627.1778655715,258665.3454602129,0.009332434172456047,0.006894835876437909
Premium,BAT,Dunhill,2024-04-28,3650.322370821428,4146.302363893256,BAT,Premium_BAT_Dunhill,325627.1778655715,258665.3454602129,0.01121012808190227,0.016029601323347846
Premium,BAT,Peter Stuyvesant,2024-04-28,2587.9963226215987,5924.305449940457,BAT,Premium_BAT_Peter Stuyvesant,325627.1778655715,258665.3454602129,0.007947728256546202,0.022903359703635735
Premium,BAT,Royals,2024-04-28,5109.536579971727,6089.96275515091,BAT,Premium_BAT_Royals,325627.1778655715,258665.3454602129,0.015691370153633474,0.02354379070113066
Premium,BAT,St Moritz,2024-04-28,7949.30848726959,1675.1043144510659,BAT,Premium_BAT_St Moritz,325627.1778655715,258665.3454602129,0.024412300408632657,0.006475951819022178
Premium,BAT,Vogue,2024-04-28,9126.512596982546,1553.240828562915,BAT,Premium_BAT_Vogue,325627.1778655715,258665.3454602129,0.028027490385800165,0.00600482768884025
Premium,ITUK,Davidoff,2024-04-28,2205.81555154043,9686.02902196508,IMB,Premium_IMB_Davidoff,325627.1778655715,258665.3454602129,0.006774052356437692,0.037446179752961745
Premium,ITUK,Embassy,2024-04-28,5018.079320172469,4530.183130179985,IMB,Premium_IMB_Embassy,325627.1778655715,258665.3454602129,0.015410505207412632,0.017513684031078697
Premium,ITUK,JPS,2024-04-28,6913.643563588371,1778.59899560873,IMB,Premium_IMB_JPS,325627.1778655715,258665.3454602129,0.021231776809620375,0.006876062166133146
Premium,ITUK,Regal,2024-04-28,7149.753179941948,7108.865791224561,IMB,Premium_IMB_Regal,325627.1778655715,258665.3454602129,0.021956868670506294,0.027482868950135513
Premium,ITUK,Superkings,2024-04-28,1218.0386819063503,7085.337186640536,IMB,Premium_IMB_Superkings,325627.1778655715,258665.3454602129,0.0037405928150419697,0.027391907385329976
Premium,ITUK,Woodbine,2024-04-28,9494.806712696996,9791.716952766776,IMB,Premium_IMB_Woodbine,325627.1778655715,258665.3454602129,0.02915852041261965,0.03785476920128408
Premium,JTI,Benson&Hedges (JTI),2024-04-28,141.91700989758417,80.98410384024702,JTI,Premium_JTI_Benson&Hedges (JTI),325627.1778655715,258665.3454602129,0.00043582667401359136,0.0003130844748304474
Premium,JTI,Camel,2024-04-28,3271.929368838182,1082.4474018335584,JTI,Premium_JTI_Camel,325627.1778655715,258665.3454602129,0.010048084408325803,0.004184740711623688
Premium,JTI,More,2024-04-28,9710.622875983663,5035.740441216476,JTI,Premium_JTI_More,325627.1778655715,258665.3454602129,0.029821291145398478,0.019468168154713472
Premium,JTI,Natural American Spirit,2024-04-28,5363.9103351414005,4613.353234098178,JTI,Premium_JTI_Natural American Spirit,325627.1778655715,258665.3454602129,0.016472551125188268,0.01783521958030435
Premium,JTI,Park Drive,2024-04-28,9060.074985816267,3278.009983524718,JTI,Premium_JTI_Park Drive,325627.1778655715,258665.3454602129,0.02782346069883802,0.01267278373797054
Premium,JTI,Senior Service,2024-04-28,7477.150190312593,2884.561402660313,JTI,Premium_JTI_Senior Service,325627.1778655715,258665.3454602129,0.022962303820350586,0.011151711867425269
Premium,JTI,Silk Cut,2024-04-28,6307.4926662979115,395.1023742922244,JTI,Premium_JTI_Silk Cut,325627.1778655715,258665.3454602129,0.01937028938322166,0.0015274654344951586
Premium,JTI,Sovereign,2024-04-28,4970.860688607435,4274.671739706772,JTI,Premium_JTI_Sovereign,325627.1778655715,258665.3454602129,0.015265496944052848,0.016525877218308276
Premium,Other,Karelia,2024-04-28,4378.167345286267,5096.157498098318,Other,Premium_Other_Karelia,325627.1778655715,258665.3454602129,0.013445337621952744,0.019701740443936633
Premium,Philip Morris,Marlboro,2024-04-28,8960.414015471031,4742.2003434996495,Philip Morris,Premium_Philip Morris_Marlboro,325627.1778655715,258665.3454602129,0.02751740218431692,0.018333342392899243
Premium,Philip Morris,Raffles,2024-04-28,6420.885072186982,1619.8675810020468,Philip Morris,Premium_Philip Morris_Raffles,325627.1778655715,258665.3454602129,0.019718517091462533,0.0062624066556732074
Sub Economy,ITUK,Lambert & Butler,2024-04-28,7121.519960572422,7969.777186371195,IMB,Sub Economy_IMB_Lambert & Butler,325627.1778655715,258665.3454602129,0.021870164546008486,0.030811151653080956
Sub Economy,Other,Elixyr,2024-04-28,902.0370436945647,6172.448233771174,Other,Sub Economy_Other_Elixyr,325627.1778655715,258665.3454602129,0.002770152815889809,0.023862679489551494
Unknown,Other,Non allocatable OM Brands,2024-04-28,4384.120019739223,4598.605258983346,Other,Unknown_Other_Non allocatable OM Brands,325627.1778655715,258665.3454602129,0.013463618265761331,0.017778203921370243
Unknown,Other,The King,2024-04-28,8718.954497207895,0.0491816519010424,Other,Unknown_Other_The King,325627.1778655715,258665.3454602129,0.026775880792135033,1.9013622336436005e-07
Value,BAT,Lucky Strike,2024-04-28,32.80239810112828,1972.027306046199,BAT,Value_BAT_Lucky Strike,325627.1778655715,258665.3454602129,0.00010073605746345312,0.007623855845620147
Value,BAT,Pall Mall,2024-04-28,5280.373044076439,5830.920216873202,BAT,Value_BAT_Pall Mall,325627.1778655715,258665.3454602129,0.01621600837709048,0.022542332474027125
Value,ITUK,Carlton,2024-04-28,5661.253137477697,6022.581894561765,IMB,Value_IMB_Carlton,325627.1778655715,258665.3454602129,0.017385689900290907,0.02328329635284731
Value,ITUK,Embassy,2024-04-28,3875.0982483471785,4134.526498150541,IMB,Value_IMB_Embassy,325627.1778655715,258665.3454602129,0.011900414067854413,0.015984075836654742
Value,ITUK,Paramount,2024-04-28,1375.091035433662,3655.698371602587,IMB,Value_IMB_Paramount,325627.1778655715,258665.3454602129,0.00422290007992312,0.014132926716945526
Value,ITUK,Regal,2024-04-28,2135.675106630681,2983.9542183814115,IMB,Value_IMB_Regal,325627.1778655715,258665.3454602129,0.0065586512791397,0.011535964406335189
Value,ITUK,Richmond,2024-04-28,833.5932021073278,3361.9273540368245,IMB,Value_IMB_Richmond,325627.1778655715,258665.3454602129,0.0025599620018555685,0.012997208219196667
Value,JTI,Club,2024-04-28,4450.352775601358,2905.459799875697,JTI,Value_JTI_Club,325627.1778655715,258665.3454602129,0.013667018842753337,0.011232505052837106
Value,JTI,Mayfair,2024-04-28,3303.400416183613,8730.395107722938,JTI,Value_JTI_Mayfair,325627.1778655715,258665.3454602129,0.010144731891965584,0.033751699873788545
Value,JTI,Sovereign,2024-04-28,8663.973310235655,69.63351515082428,JTI,Value_JTI_Sovereign,325627.1778655715,258665.3454602129,0.026607033746465714,0.00026920310885454536
Value,Other,American,2024-04-28,4908.578388186924,2374.3697330983628,Other,Value_Other_American,325627.1778655715,258665.3454602129,0.015074228202823198,0.009179311317772101
Value,Other,MB,2024-04-28,2626.60503926066,3842.7251309173225,Other,Value_Other_MB,325627.1778655715,258665.3454602129,0.008066295499281081,0.01485597200537402
Value,Other,Officials,2024-04-28,4976.957960165556,3556.570866292985,Other,Value_Other_Officials,325627.1778655715,258665.3454602129,0.015284221645099263,0.013749699867855108
Value,Other,Tornado,2024-04-28,9262.475297275087,496.4244396766049,Other,Value_Other_Tornado,325627.1778655715,258665.3454602129,0.028445031394458448,0.0019191764509210738
Value,Philip Morris,Chesterfield,2024-04-28,316.8918875077509,2346.7943850907104,Philip Morris,Value_Philip Morris_Chesterfield,325627.1778655715,258665.3454602129,0.0009731739518332624,0.009072705046419475
Economy,BAT,Pall Mall,2024-05-05,9432.62951316815,495.2541905592567,BAT,Economy_BAT_Pall Mall,300570.0885057186,315380.69598087284,0.031382462440166216,0.0015703376803673894
